DATE,ANONYMIZED CATEGORY,ANONYMIZED PRODUCT,ANONYMIZED BUSINESS,ANONYMIZED LOCATION,QUANTITY,VALUE,Month-Year,is_balanced
,Category-113,,,,5,3.8442499476272136,,True
,Category-113,,,,1,4531.316680028947,,True
,Category-113,,,,2,0.6512420837742197,,True
,Category-113,,,,1,6683.272056457759,,True
,Category-113,,,,5,2.571539768349239,,True
,Category-113,,,,2,0.10433916959255374,,True
,Category-113,,,,5,1.958308774547353,,True
,Category-113,,,,1,6957.282973840666,,True
,Category-113,,,,5,1.0897245930602177,,True
,Category-113,,,,1,4515.127449620774,,True
,Category-113,,,,1,4536.526684529368,,True
,Category-113,,,,2,4541.814114125249,,True
,Category-113,,,,1,4531.6432895858225,,True
,Category-113,,,,1,6696.97083566703,,True
,Category-113,,,,1,4522.453004378952,,True
,Category-113,,,,1,4519.09693407516,,True
,Category-113,,,,1,6944.777998057557,,True
,Category-113,,,,1,6925.736549253535,,True
,Category-113,,,,1,4518.535606992749,,True
,Category-113,,,,2,0.8906265924987177,,True
,Category-113,,,,1,6946.984695171546,,True
,Category-113,,,,5,2.141133576203212,,True
,Category-113,,,,2,4530.878542053665,,True
,Category-113,,,,5,1.7831170081678591,,True
,Category-113,,,,1,6841.976802002024,,True
,Category-113,,,,5,1.5309238833049044,,True
,Category-113,,,,1,4541.03180522452,,True
,Category-113,,,,2,4527.730811967292,,True
,Category-113,,,,1,4538.738944144124,,True
,Category-113,,,,1,6742.108761259499,,True
,Category-113,,,,2,4516.962766134161,,True
,Category-113,,,,2,0.10136501089118,,True
,Category-113,,,,5,1.469870745459634,,True
,Category-113,,,,2,4538.069785399228,,True
,Category-113,,,,1,4521.326895653569,,True
,Category-113,,,,1,4542.54210183603,,True
,Category-113,,,,5,1.647551314749391,,True
,Category-113,,,,5,1.2537523809523619,,True
,Category-113,,,,2,4542.861304981248,,True
,Category-113,,,,1,4534.07557134952,,True
,Category-113,,,,5,1.698794605560848,,True
,Category-113,,,,1,6909.912421807518,,True
,Category-113,,,,1,4515.790074835463,,True
,Category-113,,,,5,1.2645551061980902,,True
,Category-113,,,,5,1.3724998197504277,,True
,Category-113,,,,5,1.1516684212349149,,True
,Category-113,,,,5,1.5398685074220906,,True
,Category-113,,,,5,1.7731932448346113,,True
,Category-113,,,,1,6598.566168193255,,True
,Category-113,,,,2,4529.769817903322,,True
,Category-113,,,,5,1.42429767747487,,True
,Category-113,,,,5,1.2510839121077457,,True
,Category-113,,,,2,0.3720668395627833,,True
,Category-113,,,,1,4525.356316466379,,True
,Category-113,,,,1,4538.768297366744,,True
,Category-113,,,,1,4544.436139525481,,True
,Category-113,,,,5,1.994437961629969,,True
,Category-113,,,,5,1.3444460426888134,,True
,Category-113,,,,5,1.0185468818133554,,True
,Category-113,,,,2,4535.8137495726505,,True
,Category-113,,,,2,4536.2629139645005,,True
,Category-113,,,,1,4525.91815799426,,True
,Category-113,,,,2,0.11184591966100643,,True
,Category-113,,,,1,6937.426799146679,,True
,Category-113,,,,5,1.3861102753100312,,True
,Category-113,,,,2,4546.837054379341,,True
,Category-113,,,,2,4525.291247464468,,True
,Category-113,,,,5,3.1447171184141514,,True
,Category-113,,,,1,4518.730119049877,,True
,Category-113,,,,5,1.2241473303989865,,True
,Category-113,,,,2,0.7888549301916437,,True
,Category-113,,,,5,1.5047601234361259,,True
,Category-113,,,,5,1.8196713081073643,,True
,Category-113,,,,5,1.9915097746130104,,True
,Category-113,,,,5,3.386055392380019,,True
,Category-113,,,,5,2.6559219874462867,,True
,Category-113,,,,2,0.12444226636576983,,True
,Category-113,,,,2,4522.532346968797,,True
,Category-113,,,,1,4530.473676295008,,True
,Category-113,,,,5,3.4005245564878135,,True
,Category-113,,,,2,4545.431859997243,,True
,Category-113,,,,2,4530.799801332971,,True
,Category-113,,,,1,4529.33914448775,,True
,Category-113,,,,1,4524.61074132487,,True
,Category-113,,,,5,1.992284911277256,,True
,Category-113,,,,2,4539.683726667239,,True
,Category-115,,,,5,260.0,,True
,Category-115,,,,10,260.0,,True
,Category-115,,,,9,260.0,,True
,Category-115,,,,8,260.0,,True
,Category-115,,,,7,260.0,,True
,Category-115,,,,11,260.0,,True
,Category-116,,,,1,7306.715162589944,,True
,Category-116,,,,1,987.4392194665282,,True
,Category-116,,,,1,1195.435647129605,,True
,Category-116,,,,1,1166.001092452691,,True
,Category-116,,,,2,320.48834146264363,,True
,Category-116,,,,4,615.0,,True
,Category-116,,,,1,1100.709154397398,,True
,Category-116,,,,1,7307.329551715876,,True
,Category-116,,,,2,309.0397513722658,,True
,Category-116,,,,1,7324.98618059283,,True
,Category-116,,,,1,970.354662814843,,True
,Category-116,,,,1,7307.814872039416,,True
,Category-116,,,,1,7285.834719750025,,True
,Category-116,,,,6,175.0,,True
,Category-116,,,,1,7292.325946162681,,True
,Category-116,,,,1,7306.925001855617,,True
,Category-116,,,,1,1060.6340747925565,,True
,Category-116,,,,1,987.1048512975985,,True
,Category-116,,,,1,944.5416090910707,,True
,Category-116,,,,1,7282.89492468933,,True
,Category-116,,,,1,1123.0363527858785,,True
,Category-116,,,,1,328.6360350406099,,True
,Category-116,,,,2,324.2143961029238,,True
,Category-116,,,,1,7333.0521244090105,,True
,Category-116,,,,1,974.5622056738027,,True
,Category-116,,,,1,7287.887184646308,,True
,Category-116,,,,1,337.16867129761226,,True
,Category-116,,,,2,325.71303947821946,,True
,Category-116,,,,1,1058.659585344145,,True
,Category-116,,,,1,7308.811498506823,,True
,Category-116,,,,1,7315.600885046922,,True
,Category-116,,,,1,1124.2366448841979,,True
,Category-116,,,,1,1205.8895348122742,,True
,Category-116,,,,2,354.58726769054994,,True
,Category-116,,,,1,7325.52317602688,,True
,Category-116,,,,1,7299.323092691535,,True
,Category-116,,,,1,7301.7055421342975,,True
,Category-116,,,,1,1057.1655186271353,,True
,Category-116,,,,1,1021.6561012714594,,True
,Category-116,,,,1,1140.5202028874526,,True
,Category-116,,,,1,318.55540924984354,,True
,Category-116,,,,2,351.99862892400125,,True
,Category-116,,,,1,374.77183296084155,,True
,Category-116,,,,2,312.30058616936043,,True
,Category-116,,,,2,361.4983841930069,,True
,Category-116,,,,1,1106.04304476027,,True
,Category-116,,,,1,351.35345919984644,,True
,Category-116,,,,1,7308.771753164691,,True
,Category-116,,,,1,1210.6272521205583,,True
,Category-116,,,,1,1083.173769614441,,True
,Category-116,,,,1,947.7671357418982,,True
,Category-116,,,,1,7311.378043581087,,True
,Category-116,,,,1,7282.666005489814,,True
,Category-116,,,,1,1001.2029852652001,,True
,Category-116,,,,1,1100.74767249904,,True
,Category-116,,,,1,365.346274601628,,True
,Category-116,,,,1,1183.7272036445447,,True
,Category-116,,,,1,1079.0708255971244,,True
,Category-116,,,,1,953.5256751075375,,True
,Category-116,,,,1,7335.376999254651,,True
,Category-116,,,,1,969.2981682315195,,True
,Category-116,,,,1,316.35610150470245,,True
,Category-116,,,,1,7309.795374261668,,True
,Category-116,,,,1,994.7237254766322,,True
,Category-116,,,,1,306.1832977824358,,True
,Category-116,,,,1,7294.528897933643,,True
,Category-116,,,,1,7321.308235859899,,True
,Category-116,,,,2,368.6398113468837,,True
,Category-116,,,,1,7300.184926424625,,True
,Category-116,,,,2,368.1191312301316,,True
,Category-116,,,,1,7293.791250798351,,True
,Category-116,,,,1,1087.770730013931,,True
,Category-116,,,,2,371.9624123749968,,True
,Category-116,,,,1,1139.8221883005228,,True
,Category-116,,,,1,7324.430040710502,,True
,Category-116,,,,1,7293.124573146905,,True
,Category-116,,,,1,305.5033324285602,,True
,Category-116,,,,2,335.71547328908,,True
,Category-116,,,,2,371.7592403352992,,True
,Category-116,,,,1,7284.123923727144,,True
,Category-116,,,,2,334.6100608508895,,True
,Category-116,,,,1,1103.4266554782223,,True
,Category-116,,,,1,7335.743052244977,,True
,Category-116,,,,1,7335.023982356349,,True
,Category-116,,,,1,7282.80280816396,,True
,Category-116,,,,1,1046.8133523054385,,True
,Category-116,,,,1,7290.97281952469,,True
,Category-116,,,,2,337.74703670327597,,True
,Category-116,,,,1,7299.26375519888,,True
,Category-116,,,,1,7299.380150690971,,True
,Category-116,,,,1,7339.41302385237,,True
,Category-116,,,,2,374.2275588792518,,True
,Category-116,,,,1,7308.42292648534,,True
,Category-116,,,,1,7331.856849677388,,True
,Category-116,,,,2,307.52513198673756,,True
,Category-116,,,,1,1150.4005781846574,,True
,Category-116,,,,1,1134.0086516777935,,True
,Category-116,,,,1,1164.7844952067253,,True
,Category-116,,,,1,1213.6333917070278,,True
,Category-116,,,,1,7298.298296998457,,True
,Category-116,,,,1,1147.983307786055,,True
,Category-116,,,,1,7291.948782006444,,True
,Category-116,,,,2,332.22972087591245,,True
,Category-116,,,,1,1126.8884652254985,,True
,Category-116,,,,1,1022.2960872028265,,True
,Category-116,,,,1,1033.9025448032153,,True
,Category-116,,,,1,1083.963824280447,,True
,Category-116,,,,1,1071.8774492795428,,True
,Category-116,,,,1,1160.8761198231841,,True
,Category-116,,,,1,7307.18369316799,,True
,Category-116,,,,2,339.23686253942395,,True
,Category-116,,,,1,998.7918569282459,,True
,Category-116,,,,1,7339.055524445092,,True
,Category-116,,,,1,7320.947333224074,,True
,Category-116,,,,1,1165.7316142956245,,True
,Category-116,,,,1,1042.9529257432405,,True
,Category-116,,,,1,1082.1876118127357,,True
,Category-116,,,,1,1170.2100169293458,,True
,Category-116,,,,1,7303.499049959717,,True
,Category-116,,,,1,337.32079967223933,,True
,Category-116,,,,2,308.1601411000038,,True
,Category-116,,,,2,333.49455217050956,,True
,Category-116,,,,1,1196.2970494233036,,True
,Category-116,,,,1,342.952349142135,,True
,Category-116,,,,1,7293.092425137615,,True
,Category-116,,,,1,364.22305579760064,,True
,Category-116,,,,1,7317.237332171605,,True
,Category-116,,,,1,7329.926615394436,,True
,Category-116,,,,1,1089.2791847407454,,True
,Category-116,,,,1,7293.539355015908,,True
,Category-116,,,,2,323.29026758961976,,True
,Category-116,,,,1,952.7679089643284,,True
,Category-116,,,,1,7313.194195350423,,True
,Category-116,,,,1,1079.1061237925871,,True
,Category-116,,,,1,7305.3112172193,,True
,Category-116,,,,1,7316.239054583979,,True
,Category-116,,,,1,1204.8408357864187,,True
,Category-116,,,,2,331.68217532884717,,True
,Category-116,,,,2,314.7778342365759,,True
,Category-116,,,,1,7281.416043542082,,True
,Category-116,,,,1,7318.903429081669,,True
,Category-116,,,,1,7285.661865254477,,True
,Category-116,,,,2,327.3075541037462,,True
,Category-116,,,,1,1033.3462039976826,,True
,Category-116,,,,1,1071.3703317486097,,True
,Category-116,,,,1,367.9213334475029,,True
,Category-116,,,,1,7319.649463627555,,True
,Category-116,,,,1,981.499359201318,,True
,Category-116,,,,1,7300.2024715868865,,True
,Category-116,,,,1,1197.052720701022,,True
,Category-116,,,,1,941.6921215397801,,True
,Category-116,,,,1,7311.174365468715,,True
,Category-116,,,,1,306.81922567281384,,True
,Category-116,,,,1,980.7299455213927,,True
,Category-116,,,,1,7285.029264334344,,True
,Category-116,,,,2,319.53910533566983,,True
,Category-116,,,,1,1172.3521541951459,,True
,Category-116,,,,1,1034.2661417759273,,True
,Category-116,,,,1,7284.028430796556,,True
,Category-116,,,,1,7293.028669434972,,True
,Category-116,,,,1,1186.035017783586,,True
,Category-116,,,,1,7281.939499783789,,True
,Category-116,,,,2,339.5818431940685,,True
,Category-116,,,,1,7318.72971667223,,True
,Category-116,,,,1,339.2564808641873,,True
,Category-116,,,,2,324.0207772712131,,True
,Category-116,,,,1,7290.938011745365,,True
,Category-116,,,,1,7302.468946041426,,True
,Category-116,,,,2,355.4244991194753,,True
,Category-116,,,,1,7321.76274199951,,True
,Category-116,,,,1,7317.400551015798,,True
,Category-116,,,,1,1205.9450299537875,,True
,Category-116,,,,1,954.4418180990222,,True
,Category-116,,,,1,7330.613301030286,,True
,Category-116,,,,1,7326.553339735295,,True
,Category-116,,,,1,7321.103285269736,,True
,Category-116,,,,1,363.8075608662296,,True
,Category-116,,,,2,346.01525323927007,,True
,Category-116,,,,1,7333.667414862923,,True
,Category-116,,,,1,1163.1790048602543,,True
,Category-116,,,,1,1198.125071505703,,True
,Category-116,,,,1,983.7969694069978,,True
,Category-116,,,,1,7321.148972925458,,True
,Category-116,,,,1,1131.044569485409,,True
,Category-116,,,,2,329.91278561251494,,True
,Category-116,,,,1,7320.538688005719,,True
,Category-116,,,,1,7280.86241814782,,True
,Category-116,,,,2,310.2920026135837,,True
,Category-116,,,,1,1024.347302118014,,True
,Category-116,,,,1,7325.011174182555,,True
,Category-116,,,,1,963.0437788084029,,True
,Category-116,,,,1,939.6833688101549,,True
,Category-116,,,,1,354.4473597475194,,True
,Category-116,,,,2,344.3348389695418,,True
,Category-116,,,,1,968.6932190718098,,True
,Category-116,,,,2,365.8060849735189,,True
,Category-116,,,,1,1057.2590325275573,,True
,Category-116,,,,1,1128.8393021499433,,True
,Category-116,,,,1,7302.192987989341,,True
,Category-116,,,,1,7327.1910000860225,,True
,Category-116,,,,1,7335.295231696932,,True
,Category-116,,,,1,7323.668167249035,,True
,Category-116,,,,1,7323.682320087616,,True
,Category-116,,,,1,311.03929181160964,,True
,Category-116,,,,2,325.51410819100374,,True
,Category-116,,,,1,7304.24848309478,,True
,Category-116,,,,2,355.2349634055794,,True
,Category-116,,,,2,348.7906474218328,,True
,Category-116,,,,1,7310.93452696056,,True
,Category-116,,,,1,1180.97813060393,,True
,Category-116,,,,2,363.98567347063386,,True
,Category-116,,,,1,1167.3528967660764,,True
,Category-116,,,,1,7314.487462039644,,True
,Category-116,,,,1,993.7452044772037,,True
,Category-116,,,,1,365.2841633273594,,True
,Category-116,,,,1,7320.161363864888,,True
,Category-116,,,,1,1042.472254707437,,True
,Category-116,,,,1,955.072481223795,,True
,Category-116,,,,1,7303.124817839414,,True
,Category-116,,,,1,1168.2374811311051,,True
,Category-116,,,,1,951.969849040104,,True
,Category-116,,,,1,332.67166874832657,,True
,Category-116,,,,1,1165.2789651647943,,True
,Category-116,,,,1,1098.3160628721776,,True
,Category-116,,,,1,7303.550989660126,,True
,Category-116,,,,1,7309.893342062916,,True
,Category-116,,,,1,7290.3154485068635,,True
,Category-116,,,,1,1117.6283409295002,,True
,Category-116,,,,1,7304.075232365421,,True
,Category-116,,,,2,365.0936157484622,,True
,Category-116,,,,1,7331.826649626606,,True
,Category-116,,,,1,1092.9440102732376,,True
,Category-116,,,,1,1195.519189726836,,True
,Category-116,,,,1,316.7756232153208,,True
,Category-116,,,,1,1043.6871289490794,,True
,Category-116,,,,1,7291.484559851943,,True
,Category-116,,,,1,7306.229098416743,,True
,Category-116,,,,1,318.3427061094401,,True
,Category-116,,,,1,988.8128020240513,,True
,Category-116,,,,1,1188.1241949791618,,True
,Category-116,,,,1,1209.7494134179126,,True
,Category-116,,,,1,7298.570309133461,,True
,Category-116,,,,2,307.88151794327206,,True
,Category-116,,,,1,1115.7447462947118,,True
,Category-116,,,,1,7287.055568949771,,True
,Category-116,,,,1,1174.7151424009694,,True
,Category-116,,,,2,345.9519740074749,,True
,Category-116,,,,1,7317.6447368527,,True
,Category-116,,,,2,363.42191186783356,,True
,Category-116,,,,1,943.1808758533763,,True
,Category-116,,,,2,320.50860794541916,,True
,Category-116,,,,2,342.63413468583633,,True
,Category-116,,,,1,1017.3266676250657,,True
,Category-116,,,,1,7304.947599289307,,True
,Category-116,,,,1,7300.540257584996,,True
,Category-116,,,,2,352.045110130347,,True
,Category-116,,,,1,361.3530831796226,,True
,Category-116,,,,1,7332.6718721475645,,True
,Category-116,,,,1,7320.138356667317,,True
,Category-116,,,,2,369.87907326827366,,True
,Category-116,,,,1,1179.5705641548357,,True
,Category-116,,,,1,1183.9919304403588,,True
,Category-116,,,,1,959.624789767609,,True
,Category-116,,,,2,354.59925263241644,,True
,Category-116,,,,1,1036.036023532914,,True
,Category-116,,,,1,7289.653307603953,,True
,Category-116,,,,2,317.2606122139957,,True
,Category-116,,,,2,372.37411042315136,,True
,Category-116,,,,1,1023.5836313060772,,True
,Category-116,,,,1,309.165823465629,,True
,Category-116,,,,1,971.0201825886297,,True
,Category-116,,,,1,7298.132509867,,True
,Category-116,,,,1,1202.7993075536367,,True
,Category-116,,,,1,1155.117401348911,,True
,Category-116,,,,2,342.88662215861615,,True
,Category-116,,,,1,7290.229112708718,,True
,Category-116,,,,1,7334.804476885788,,True
,Category-116,,,,2,366.5622393852232,,True
,Category-116,,,,1,7318.531146623246,,True
,Category-116,,,,1,7318.998684904977,,True
,Category-116,,,,1,1023.2472629868154,,True
,Category-116,,,,1,366.09893848826886,,True
,Category-116,,,,1,7339.78730467723,,True
,Category-116,,,,1,1014.489615198106,,True
,Category-116,,,,1,7334.454622006934,,True
,Category-116,,,,1,1006.5183191301472,,True
,Category-116,,,,1,7301.575741299767,,True
,Category-116,,,,1,1131.3408110864752,,True
,Category-116,,,,1,967.0960640185505,,True
,Category-116,,,,1,7295.996305117638,,True
,Category-116,,,,1,1071.3229408241132,,True
,Category-116,,,,1,336.71371251702027,,True
,Category-116,,,,1,7331.905591195071,,True
,Category-116,,,,1,1147.4188700839852,,True
,Category-116,,,,1,948.0042830011708,,True
,Category-116,,,,1,1034.5287939087173,,True
,Category-116,,,,1,7324.388515724674,,True
,Category-116,,,,1,1153.9664395223083,,True
,Category-116,,,,1,7286.095564658757,,True
,Category-116,,,,1,1202.7139520756707,,True
,Category-116,,,,1,1143.8752076210474,,True
,Category-116,,,,1,1104.406816626048,,True
,Category-116,,,,2,358.8564644055076,,True
,Category-116,,,,2,336.06607026046896,,True
,Category-116,,,,1,7337.8794501318225,,True
